job_title,company_name,location,start_date,ctc,experience,posted,is_salary_disclosed,min_ctc,max_ctc,min_exp,max_exp,is_noisy_duplicate,is_repost_candidate,posted_days,is_remote,avg_ctc,job_title_top
Graphic Designer,I Learn Future,Bangalore,Starts Immediately,"₹ 3,80,000 - 4,00,000",0-2,2 weeks ago,True,380000,400000,0,2,False,False,14,False,390000,Graphic Designer
Sales Executive,Harrison Locks,Work from home,Starts Immediately,"₹ 3,00,000 - 4,00,000",0-2,3 weeks ago,True,300000,400000,0,2,False,False,21,True,350000,Sales Executive
HR Executive,Tring,Mumbai,Starts Immediately,"₹ 2,50,000 - 3,00,000",1-2,2 weeks ago,True,250000,300000,1,2,False,False,14,False,275000,other
English Teacher,Prepahead Global,Noida,Starts Immediately,"₹ 2,00,000",0-2,3 weeks ago,True,200000,200000,0,2,False,False,21,False,200000,other
Graphic Designer,Bosscoder Academy,Noida,Starts Immediately,"₹ 4,00,000 - 6,00,000",0-2,1 week ago,True,400000,600000,0,2,False,False,7,False,500000,Graphic Designer
Business Development Executive,Shubh International,Work from home,Starts Immediately,"₹ 7,00,000 - 8,00,000",2-5,1 week ago,True,500000,800000,2,5,False,False,7,True,675000,Business Development Executive
Sales Associate,Blue Hex Software Private Limited,Chennai,Starts Immediately,"₹ 2,00,000",0-2,1 week ago,True,200000,200000,0,2,False,False,7,False,200000,other
Influencer Marketing Associate,Flutch Technology Private Limited,Bangalore,Starts Immediately,"₹ 2,40,000 - 3,00,000",0-2,1 week ago,True,240000,300000,0,2,False,False,7,False,270000,other
Community Manager,Bootstart Spaces And Hospitality Private Limited,Sanjay Nagar,Starts Immediately,"₹ 2,40,000 - 3,00,000",0-2,3 weeks ago,True,240000,300000,0,2,False,False,21,False,270000,other
Content Writer,College Dunia,Work from home,Starts Immediately,"₹ 2,00,000 - 3,00,000",0-2,Today,True,200000,300000,0,2,False,False,0,True,250000,Content Writer
Co-Founder For A Deep-Tech Software Product Startup,Login2Xplore,Work from home,Starts Immediately,"₹ 2,00,000 - 2,40,000",0-2,2 weeks ago,True,200000,240000,0,2,False,False,14,True,220000,other
Face-to-Face Fundraiser,Direct Dialogue Initiatives India Private Limited,Pune,Starts Immediately,"₹ 3,00,000 - 3,50,000",0-2,3 days ago,True,300000,350000,0,2,False,False,3,False,325000,other
Field Sales Executive,Gamut HR Solutions,Hyderabad,Starts Immediately,"₹ 2,40,000 - 3,00,000",4-6,3 weeks ago,True,240000,300000,4,6,False,True,21,False,270000,Field Sales Executive
Anchor,QuadB Tech,Ludhiana,Starts Immediately,"₹ 2,00,000",0-2,2 weeks ago,True,200000,200000,0,2,False,False,14,False,200000,other
Software Developer - Full Stack,Thompsons HR Consulting LLP,Chennai,Starts Immediately,"₹ 2,50,000 - 3,50,000",0-2,2 weeks ago,True,250000,350000,0,2,False,False,14,False,300000,other
Business Development Executive (Inside Sales),UFaber Edutech,"Kurla, Mumbai",Starts Immediately,"₹ 2,00,000 - 4,50,000",0-2,2 weeks ago,True,200000,450000,0,2,False,False,14,False,325000,other
Business Development Manager,Nexbrands Inc,Gurgaon,Starts Immediately,"₹ 2,40,000 - 3,60,000",0-2,1 week ago,True,240000,360000,0,2,False,False,7,False,300000,Business Development Manager
Associate Telecaller,Digital Mechanics Global,Delhi,Starts Immediately,"₹ 2,00,000 - 2,50,000",0-2,3 weeks ago,True,200000,250000,0,2,False,False,21,False,225000,other
Business Development Executive - Sales,Edujam LLP,"Thane, Navi Mumbai, Kalyan",Starts Immediately,"₹ 2,94,000 - 3,54,000",0-2,3 weeks ago,True,294000,354000,0,2,False,False,21,False,324000,other
Associate Content Developer (English),UFaber Edutech,Mumbai,Starts Immediately,"₹ 2,00,000 - 4,00,000",1-4,1 day ago,True,200000,400000,1,4,False,False,1,False,300000,other
Content & E-commerce Management Executive,Noori By Nikita,Ghaziabad,Starts Immediately,"₹ 2,00,000",0-2,3 weeks ago,True,200000,200000,0,2,False,False,21,False,200000,other
Business Development Associate,Hedge Homes,Noida,Starts Immediately,"₹ 3,00,000 - 5,00,000",0-5,3 weeks ago,True,300000,500000,0,5,False,False,21,False,400000,Business Development Associate
Human Resources (HR) Manager,Arista Vault,Delhi,Starts Immediately,"₹ 3,00,000 - 5,00,000",1-3,2 days ago,True,300000,500000,1,3,False,False,2,False,400000,other
Junior Policy Research Associate,Chanakya Forum,Noida,Starts Immediately,"₹ 2,00,000 - 2,50,000",0-2,2 weeks ago,True,200000,250000,0,2,False,False,14,False,225000,other
Junior Social Media Marketing Associate,SquareFork,"Noida, Gurgaon, Delhi",Starts Immediately,"₹ 2,00,000 - 3,00,000",0-2,1 week ago,True,200000,300000,0,2,False,False,7,False,250000,other
Sales Officer,WeMakeScholars,"Gujarat, Mumbai, Vijayawada, Begumpet, Patna, Pune, Ranchi, Warangal, Gurgaon, Indore, Lucknow, Delhi, Secunderabad, Hyderabad, Bhopal",Starts Immediately,"₹ 3,50,000 - 3,90,000",0-2,2 weeks ago,True,350000,390000,0,2,False,False,14,False,370000,other
Team Leader (TL) Executive,A1 Advance,Work from home,Starts Immediately,"₹ 5,00,000 - 7,00,000",0-5,1 week ago,True,500000,700000,0,5,False,False,7,True,600000,other
Program Advisor,VerveSchool,Delhi,Starts Immediately,"₹ 6,00,000 - 8,00,000",0-1,4 days ago,True,500000,800000,0,1,False,False,4,False,675000,other
Graphic Designer,In Quotes Media Solutions,Jaipur,Starts Immediately,"₹ 2,00,000 - 3,00,000",0-2,2 days ago,True,200000,300000,0,2,False,False,2,False,250000,Graphic Designer
Office Executive,Society For Education And Environmental Training SEET,Gurgaon,Starts Immediately,"₹ 2,50,000 - 3,60,000",0-2,2 weeks ago,True,250000,360000,0,2,False,False,14,False,305000,other
Human Resource (HR) Recruiter,CREDVENT SERVICES PRIVATE LIMITED,Bangalore,Starts Immediately,"₹ 2,00,000 - 2,40,000",0-2,2 weeks ago,True,200000,240000,0,2,False,False,14,False,220000,other
Junior Video Editor,Komet Media,Work from home,Starts Immediately,"₹ 2,50,000",0-2,3 weeks ago,True,250000,250000,0,2,False,False,21,True,250000,other
Front End Developer,DeepThought Edutech Ventures Private Limited,Hyderabad,Starts Immediately,"₹ 2,00,000",0,5 days ago,True,200000,200000,0,0,False,True,5,False,200000,other
Senior Photo And Video Editor,Align Studio,Mumbai,Starts Immediately,"₹ 3,60,000 - 5,40,000",0-5,2 weeks ago,True,360000,540000,0,5,False,False,14,False,450000,other
Inside Sales Representative,Posist Technologies Private Limited,Mumbai,Starts Immediately,"₹ 2,00,000 - 3,00,000",0-2,2 weeks ago,True,200000,300000,0,2,False,False,14,False,250000,other
US IT Recruiter,Harry Patel,Ahmedabad,Starts Immediately,"₹ 3,60,000",0-2,1 week ago,True,360000,360000,0,2,False,False,7,False,360000,other
Business Development Executive,Ubergrad India Private Limited,Hyderabad,Starts Immediately,"₹ 3,00,000 - 6,00,000",0-5,3 weeks ago,True,300000,600000,0,5,False,False,21,False,450000,Business Development Executive
Human Resources (HR) Associate,A1 Advance,Work from home,Starts Immediately,"₹ 6,00,000 - 7,00,000",0-1,1 week ago,True,500000,700000,0,1,False,True,7,True,650000,Human Resources (HR) Associate
Tally Accountant,Paxal Chemical Industry Private Limited,Bangalore,Starts Immediately,"₹ 2,00,000 - 2,20,000",0-2,1 week ago,True,200000,220000,0,2,False,False,7,False,210000,other
Receptionist,Suprem Service,"Nanded, Pune, Ratnagiri, Sangli, Solapur, Amravati, Parbhani, Osmanabad, Satara, Nagpur, Nashik, Akola, Aurangabad, Kolhapur, Latur",Starts Immediately,"₹ 4,00,000 - 6,00,000",0-1,1 day ago,True,400000,600000,0,1,False,False,1,False,500000,other
Graphic Designer,Terri,Ahmedabad,Starts Immediately,"₹ 2,00,000 - 2,50,000",0-2,2 weeks ago,True,200000,250000,0,2,False,False,14,False,225000,Graphic Designer
Founder Assistant,Macgence Technologies (OPC) Private Limited,Noida,Starts Immediately,"₹ 3,00,000 - 3,60,000",0-2,3 weeks ago,True,300000,360000,0,2,False,False,21,False,330000,other
Telesales Representative,Whooper Technologies,Gurgaon,Starts Immediately,"₹ 2,40,000 - 5,00,000",0-5,1 week ago,True,240000,500000,0,5,False,False,7,False,370000,other
BACK OFFICE SUPPORT | COMPUTER OPERATOR,Sneh Biotech Private Limited,Delhi,Starts Immediately,"₹ 2,40,000",0-2,3 weeks ago,True,240000,240000,0,2,False,False,21,False,240000,other
Human Resources (HR) Associate,Edelweiss Alternatives,Mumbai,Starts Immediately,"₹ 2,00,000 - 3,00,000",0-2,2 weeks ago,True,200000,300000,0,2,False,False,14,False,250000,Human Resources (HR) Associate
Office Assistant,Nutriplate,Delhi,Starts Immediately,"₹ 2,00,000 - 2,20,000",0-2,5 days ago,True,200000,220000,0,2,False,False,5,False,210000,other
Associate Manager - Underwriting,Udaan,Bangalore,Starts Immediately,Competitive salary,1-3,1 week ago,False,,,1,3,False,False,7,False,,other
Junior Operations Executive,Bajaj Holidays,Indore,Starts Immediately,"₹ 2,00,000 - 2,50,000",0-2,3 weeks ago,True,200000,250000,0,2,False,False,21,False,225000,other
Junior Client Servicing Executive,White Background Studio,Mumbai,Starts Immediately,"₹ 2,04,000 - 2,40,000",0-2,1 week ago,True,204000,240000,0,2,False,False,7,False,222000,other
Customer Support Executive,Able Jobs,Bangalore,Starts Immediately,"₹ 2,40,000 - 3,60,000",0-3,3 days ago,True,240000,360000,0,3,False,False,3,False,300000,other
Business Development Associate,Moneyfrog Financial Services Private Limited,Mumbai,Starts Immediately,"₹ 2,00,000",0-2,3 days ago,True,200000,200000,0,2,False,False,3,False,200000,Business Development Associate
Software Support Executive,Innoventry Software,Pune,Starts Immediately,"₹ 2,00,000 - 2,10,000",0-2,1 week ago,True,200000,210000,0,2,False,False,7,False,205000,other
Behavioral Data Scientist,DeepThought Edutech Ventures Private Limited,Hyderabad,Starts Immediately,"₹ 3,00,000 - 5,00,000",0,5 days ago,True,300000,500000,0,0,False,False,5,False,400000,other
Computer Operator Executive,A1 Advance,Work from home,Starts Immediately,"₹ 3,00,000 - 5,00,000",0-5,1 week ago,True,300000,500000,0,5,False,False,7,True,400000,other
Bookkeeping Executive,"Oaktree Equity (Elyria, United States)",Work from home,Starts Immediately,"$ 3,000 - 3,600",0-2,1 week ago,True,3000,3600,0,2,False,False,7,True,3300,other
HR Recruiter,FPS JOBS,Jaipur,Starts Immediately,"₹ 2,00,000 - 3,00,000",0-2,3 weeks ago,True,200000,300000,0,2,False,False,21,False,250000,other
Senior IOS Software Developer,Luxoft,Bangalore,Starts Immediately,Competitive salary,4-5,1 week ago,False,,,4,5,False,False,7,False,,other
Associate Python Developer,LearnAsYouGo Private Limited,Work from home,Starts Immediately,"₹ 2,50,000 - 4,00,000",0-2,3 weeks ago,True,250000,400000,0,2,False,False,21,True,325000,other
Product Media Specialist,Pereyan LLP,Bangalore,Starts Immediately,"₹ 3,00,000 - 3,50,000",0-2,Today,True,300000,350000,0,2,False,False,0,False,325000,other
Associate Full Stack Developer,Analystt.ai,Work from home,Starts Immediately,"₹ 2,40,000 - 3,00,000",0-2,2 weeks ago,True,240000,300000,0,2,False,False,14,True,270000,other
Human Resources (HR) Executive,Lazy Yatra,Jaipur,Starts Immediately,"₹ 2,00,000",0-2,1 week ago,True,200000,200000,0,2,False,False,7,False,200000,Human Resources (HR) Executive
Bench Sales Recruiter,ConsultStaff IT Solutions Private Limited,Hyderabad,Starts Immediately,"₹ 2,00,000 - 3,00,000",0-2,3 weeks ago,True,200000,300000,0,2,False,False,21,False,250000,other
Sales Manager,Piegon Media Pvt Ltd,Chandigarh,Starts Immediately,"₹ 2,16,000 - 2,64,000",1-3,1 week ago,True,216000,264000,1,3,False,True,7,False,240000,Sales Manager
Academic Content Expert - Chemistry (English),QA Solvers,Noida,Starts Immediately,"₹ 2,50,000 - 3,00,000",0-2,3 days ago,True,250000,300000,0,2,False,False,3,False,275000,other
Corporate Sales Associate,Next Tech Waves,Work from home,Starts Immediately,"₹ 4,00,000 - 5,00,000",0-5,3 weeks ago,True,400000,500000,0,5,False,False,21,True,450000,other
Social Media Executive,LOFT 17,Indore,Starts Immediately,"₹ 2,00,000 - 2,25,000",0-2,3 weeks ago,True,200000,225000,0,2,False,False,21,False,212500,other
Marketing Manager,Andd Jobs,Delhi,Starts Immediately,Competitive salary,4-6,3 weeks ago,False,,,4,6,False,False,21,False,,other
Associate Accountant,Navin Nishar & Associates,Mumbai,Starts Immediately,"₹ 2,00,000",0-2,3 weeks ago,True,200000,200000,0,2,False,False,21,False,200000,other
PHP Developer,Hikfilings Advisory LLP,Ahmedabad,Starts Immediately,"₹ 4,00,000 - 5,00,000",1-3,3 weeks ago,True,400000,500000,1,3,False,True,21,False,450000,PHP Developer
Deputy General Manager - Strategic Souring,Tata Communications,Mumbai,Starts Immediately,Competitive salary,2-5,1 week ago,False,,,2,5,False,False,7,False,,other
AutoCAD Draftsman (Civil/Interior),SALUJA CAD CONSULTANCY,"Delhi, Gurgaon, Noida",Starts Immediately,"₹ 2,00,000 - 3,00,000",0-2,2 weeks ago,True,200000,300000,0,2,False,False,14,False,250000,other
Human Resources (HR) Associate,KnowMerit Private Limited,Udaipur,Starts Immediately,"₹ 2,00,000 - 2,50,000",0-2,5 days ago,True,200000,250000,0,2,False,False,5,False,225000,Human Resources (HR) Associate
IELTS Trainer/Tutor,OSI Visa & Immigration,"Khambhat, Borsad, Nadiad, Anand",Starts Immediately,"₹ 2,00,000 - 2,10,000",0-2,2 weeks ago,True,200000,210000,0,2,False,False,14,False,205000,other
Junior Social Media Marketing Executive,AONE SEO Service,Ahmedabad,Starts Immediately,"₹ 2,00,000",0-2,3 weeks ago,True,200000,200000,0,2,False,False,21,False,200000,other
Business Development Executive,Corewave Tech Private Limited,Delhi,Starts Immediately,"₹ 2,16,000 - 2,76,000",0-2,2 weeks ago,True,216000,276000,0,2,False,False,14,False,246000,Business Development Executive
Admin And Digital Marketer,Anjala  Sen,Udaipur,Starts Immediately,"₹ 2,00,000 - 2,50,000",0-2,5 days ago,True,200000,250000,0,2,False,False,5,False,225000,other
Business Development Executive - Inside Sales,Pearl Organisation,Dehradun,Starts Immediately,"₹ 2,00,000",0-2,2 weeks ago,True,200000,200000,0,2,False,False,14,False,200000,other
Data Entry Associate,A1 Advance,Work from home,Starts Immediately,"₹ 3,00,000 - 6,00,000",0-5,1 week ago,True,300000,600000,0,5,False,False,7,True,450000,other
Digital Marketing Associate,Testbook,Noida,Starts Immediately,"₹ 3,00,000 - 4,00,000",0-2,1 week ago,True,300000,400000,0,2,False,False,7,False,350000,other
Video Editor,Gyanbodhi,Work from home,Starts Immediately,"₹ 3,00,000 - 5,00,000",0-5,1 week ago,True,300000,500000,0,5,False,False,7,True,400000,Video Editor
Graphic Designer,How I Met My Sole,Delhi,Starts Immediately,"₹ 2,00,000",0-2,2 weeks ago,True,200000,200000,0,2,False,False,14,False,200000,Graphic Designer
Digital Marketing Specialist,LTA School Of Beauty Private Limited,Mumbai,Starts Immediately,"₹ 2,00,000 - 4,00,000",0-2,3 weeks ago,True,200000,400000,0,2,False,False,21,False,300000,Digital Marketing Specialist
Content Writer,99 Digital Services India Pvt Ltd,Ghaziabad,Starts Immediately,"₹ 2,00,000 - 3,00,000",0-2,2 weeks ago,True,200000,300000,0,2,False,False,14,False,250000,Content Writer
Social Media Manager,Bodhsara Wellness And Salt Studio,Bangalore,Starts Immediately,"₹ 3,50,000 - 5,00,000",0-5,2 weeks ago,True,350000,500000,0,5,False,False,14,False,425000,other
Software Developer,Elearning Design Center LLC,Kolkata,Starts Immediately,"₹ 4,50,000 - 5,50,000",0-5,3 weeks ago,True,450000,550000,0,5,False,False,21,False,500000,other
UI/UX Designer,Runne Viction Private Limited,Work from home,Starts Immediately,"₹ 2,10,000 - 2,40,000",0-2,1 week ago,True,210000,240000,0,2,False,False,7,True,225000,other
Junior Social Media Marketing Associate,Artifex HR,Work from home,Starts Immediately,"₹ 2,00,000",0-2,1 week ago,True,200000,200000,0,2,False,False,7,True,200000,other
Customer Care,Scalomart,Work from home,Starts Immediately,"₹ 2,00,000 - 2,25,000",0-2,3 days ago,True,200000,225000,0,2,False,False,3,True,212500,other
Field Sales Executive,NextGen Broadband Private Limited,Gurgaon,Starts Immediately,"₹ 2,00,000 - 2,20,000",0-2,Just now,True,200000,220000,0,2,False,False,0,False,210000,Field Sales Executive
Content Writer,White Elephant Tech,Indore,Starts Immediately,"₹ 2,00,000 - 3,00,000",0-2,3 weeks ago,True,200000,300000,0,2,False,False,21,False,250000,Content Writer
Business Development Executive,Envision Overseas Education Consultants,"Mumbai, Pune, Bangalore, Ahmedabad, Delhi",Starts Immediately,"₹ 2,50,000 - 5,00,000",0-5,1 week ago,True,250000,500000,0,5,False,False,7,False,375000,Business Development Executive
Junior Corporate Sales Associate,InvestSaathi Financial Services Private Limited,Work from home,Starts Immediately,"₹ 4,00,000 - 5,00,000",0-5,1 week ago,True,400000,500000,0,5,False,False,7,True,450000,other
Java Developer,CN Solutions,Noida,Starts Immediately,Competitive salary,4-6,3 weeks ago,False,,,4,6,False,False,21,False,,other
AI & Generative AI Content Management - LinkedIn,Triluxo Technologies Private Limited,Work from home,Starts Immediately,"₹ 2,00,000 - 3,00,000",0-2,1 week ago,True,200000,300000,0,2,False,False,7,True,250000,other
Sr Service Delivery Engineer,Sabre,Bangalore,Starts Immediately,Competitive salary,3-5,1 week ago,False,,,3,5,False,False,7,False,,other
Graphic Designer,Pixel'O'Media,Jaipur,Starts Immediately,"₹ 2,04,000 - 2,76,000",0-2,2 weeks ago,True,204000,276000,0,2,False,False,14,False,240000,Graphic Designer
Business Development Executive,Vipsa Talent Solutions Private Limited,Work from home,Starts Immediately,"₹ 3,50,000 - 3,60,000",0-2,2 weeks ago,True,350000,360000,0,2,False,False,14,True,355000,Business Development Executive
Guest Relationship Executive,The HR Mindset Corporate Service Private Limited,Mumbai,Starts Immediately,"₹ 2,00,000 - 3,00,000",0-2,3 weeks ago,True,200000,300000,0,2,False,False,21,False,250000,other
Product Analyst,InstaAstro,Noida,Starts Immediately,"₹ 2,40,000 - 3,00,000",0-1,3 weeks ago,True,240000,300000,0,1,False,False,21,False,270000,other
Google Ads Trainee,Systematix Infotech Private Limited,Indore,Starts Immediately,"₹ 2,00,000 - 2,40,000",0-2,5 days ago,True,200000,240000,0,2,False,False,5,False,220000,other
